Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
42,111,Mo,94,239,Pu,0,1.2028E-05,4.407E-06,3.4825E-07,1.4222E-07, , ,2021-04-28
42,110,Mo,94,239,Pu,0,2.6903E-05,1.0095E-05,6.4951E-07,3.3429E-07, , ,2021-04-28
42,109,Mo,94,239,Pu,0,7.986E-05,3.2623E-05,4.8437E-05,2.3572E-05, , ,2021-04-28
42,108,Mo,94,239,Pu,0,0.0008032,0.00028641,0.00071942,0.00032784, , ,2021-04-28
42,107,Mo,94,239,Pu,0,0.0050067,0.0016105,0.0047176,0.0017603, , ,2021-04-28
42,106,Mo,94,239,Pu,0,0.018624,0.0037539,0.019352,0.0038955, , ,2021-04-28
42,105,Mo,94,239,Pu,0,0.035759,0.0047501,0.033257,0.0043857, , ,2021-04-28
42,104,Mo,94,239,Pu,0,0.041772,0.0048449,0.043252,0.0064278, , ,2021-04-28
42,103,Mo,94,239,Pu,0,0.033047,0.00595,0.024981,0.0057079, , ,2021-04-28
42,102,Mo,94,239,Pu,0,0.016671,0.004602,0.013064,0.0042773, , ,2021-04-28
42,101,Mo,94,239,Pu,0,0.0053094,0.0018183,0.0032935,0.0012293, , ,2021-04-28
42,100,Mo,94,239,Pu,0,0.0014392,0.00057216,0.0006592,0.00024409, , ,2021-04-28
42,99,Mo,94,239,Pu,0,0.00019121,6.8512E-05,6.3639E-05,2.2543E-05, , ,2021-04-28
42,98,Mo,94,239,Pu,0,2.0594E-05,7.6638E-06,4.906E-06,1.7553E-06, , ,2021-04-28
42,97,Mo,94,239,Pu,0,1.1014E-06,3.9188E-07,1.646E-07,5.9945E-08, , ,2021-04-28
42,96,Mo,94,239,Pu,0,4.8403E-08,1.7282E-08,5.0096E-09,1.8062E-09, , ,2021-04-28
42,95,Mo,94,239,Pu,0,1.0962E-09,3.9983E-10,6.519E-11,2.3766E-11, , ,2021-04-28
42,94,Mo,94,239,Pu,0,1.5155E-11,5.5694E-12,0,0, , ,2021-04-28
41,112,Nb,94,239,Pu,0,1.9367E-10,7.0911E-11,2.7847E-11,1.0639E-11, , ,2021-04-28
41,111,Nb,94,239,Pu,0,1.0113E-08,3.7162E-09, , , , ,2021-04-28
41,110,Nb,94,239,Pu,0,1.8454E-08,6.9482E-09,1.2216E-12,6.2878E-13, , ,2021-04-28
41,109,Nb,94,239,Pu,0,8.7851E-08,3.6063E-08,4.1716E-08,2.0464E-08, , ,2021-04-28
41,108,Nb,94,239,Pu,0,2.4387E-06,9.028E-07,1.8538E-06,8.9122E-07, , ,2021-04-28
41,107,Nb,94,239,Pu,0,6.597E-05,2.4677E-05,6.214E-05,2.7238E-05, , ,2021-04-28
41,106,Nb,94,239,Pu,0,0.00064506,0.00023159,0.00072501,0.00026708, , ,2021-04-28
41,105,Nb,94,239,Pu,0,0.0046652,0.0016011,0.0055448,0.0018348, , ,2021-04-28
41,104,Nb,94,239,Pu,1,0.006109,0.0018744,0.0088135,0.0025289, , ,2021-04-28
41,104,Nb,94,239,Pu,0,0.006109,0.0018744,0.0088135,0.0025289, , ,2021-04-28
41,103,Nb,94,239,Pu,0,0.030939,0.0058971,0.036303,0.0058797, , ,2021-04-28
41,102,Nb,94,239,Pu,1,0.016051,0.0028304,0.019911,0.0033813, , ,2021-04-28
41,102,Nb,94,239,Pu,0,0.016051,0.0028304,0.019911,0.0033813, , ,2021-04-28
41,101,Nb,94,239,Pu,0,0.03088,0.0056055,0.033326,0.0067894, , ,2021-04-28
41,100,Nb,94,239,Pu,1,0.01467,0.004499,0.013202,0.0040259, , ,2021-04-28
41,100,Nb,94,239,Pu,0,0.0034882,0.0010698,0.0027232,0.00083043, , ,2021-04-28
41,99,Nb,94,239,Pu,1,0.0015967,0.00052518,0.0010726,0.00036311, , ,2021-04-28
41,99,Nb,94,239,Pu,0,0.0069052,0.0022713,0.005327,0.0018034, , ,2021-04-28
41,98,Nb,94,239,Pu,1,0.0016978,0.0006247,0.0010494,0.00037439, , ,2021-04-28
41,98,Nb,94,239,Pu,0,0.00056261,0.00020701,0.00030118,0.00010745, , ,2021-04-28
41,97,Nb,94,239,Pu,1,8.4846E-05,3.0119E-05,3.3448E-05,1.2182E-05, , ,2021-04-28
41,97,Nb,94,239,Pu,0,0.00036694,0.00013026,0.00016612,6.0501E-05, , ,2021-04-28
41,96,Nb,94,239,Pu,0,5.0685E-05,1.8095E-05,1.7011E-05,6.1338E-06, , ,2021-04-28
41,95,Nb,94,239,Pu,1,8.3902E-07,3.0602E-07,1.7042E-07,6.2129E-08, , ,2021-04-28
41,95,Nb,94,239,Pu,0,3.6286E-06,1.3235E-06,8.4638E-07,3.0857E-07, , ,2021-04-28
41,94,Nb,94,239,Pu,1,6.9596E-08,2.5575E-08,9.5743E-09,3.4707E-09, , ,2021-04-28
41,94,Nb,94,239,Pu,0,9.8754E-08,3.6291E-08,1.6012E-08,5.8043E-09, , ,2021-04-28
41,93,Nb,94,239,Pu,1,1.052E-09,3.716E-10,8.4643E-11,3.0388E-11, , ,2021-04-28
41,93,Nb,94,239,Pu,0,4.5498E-09,1.6071E-09,4.2039E-10,1.5092E-10, , ,2021-04-28
41,92,Nb,94,239,Pu,1,2.7338E-11,9.5834E-12,1.2384E-12,4.3946E-13, , ,2021-04-28
41,92,Nb,94,239,Pu,0,3.8791E-11,1.3599E-11,2.071E-12,7.3494E-13, , ,2021-04-28
40,110,Zr,94,239,Pu,0,1.211E-12,4.5596E-13, , , , ,2021-04-28
40,109,Zr,94,239,Pu,0,6.935E-12,2.8469E-12,1.2966E-12,6.3604E-13, , ,2021-04-28
40,108,Zr,94,239,Pu,0,8.2926E-10,3.0703E-10,2.9621E-10,1.4242E-10, , ,2021-04-28
40,107,Zr,94,239,Pu,0,7.0839E-08,2.6548E-08,3.5384E-08,1.5546E-08, , ,2021-04-28
40,106,Zr,94,239,Pu,0,2.9499E-06,1.0729E-06,2.0911E-06,7.8381E-07, , ,2021-04-28
40,105,Zr,94,239,Pu,0,5.8697E-05,2.1596E-05,4.8094E-05,1.7624E-05, , ,2021-04-28
40,104,Zr,94,239,Pu,0,0.00055318,0.00020591,0.0006302,0.00023743, , ,2021-04-28
40,103,Zr,94,239,Pu,0,0.0032446,0.0011037,0.0032361,0.0011084, , ,2021-04-28
40,102,Zr,94,239,Pu,0,0.011577,0.003437,0.014357,0.0042266, , ,2021-04-28
40,101,Zr,94,239,Pu,0,0.024564,0.0053235,0.028339,0.0062406, , ,2021-04-28
40,100,Zr,94,239,Pu,0,0.044664,0.0064933,0.044149,0.0056495, , ,2021-04-28
40,99,Zr,94,239,Pu,0,0.040046,0.0048811,0.03421,0.0048877, , ,2021-04-28
40,98,Zr,94,239,Pu,0,0.031356,0.0056743,0.024014,0.0051467, , ,2021-04-28
40,97,Zr,94,239,Pu,0,0.014259,0.0039949,0.0091442,0.0030417, , ,2021-04-28
40,96,Zr,94,239,Pu,0,0.0058169,0.0019787,0.003382,0.0012158, , ,2021-04-28
40,95,Zr,94,239,Pu,0,0.0013294,0.00048353,0.00057563,0.0002103, , ,2021-04-28
40,94,Zr,94,239,Pu,0,0.00019794,7.2754E-05,6.7582E-05,2.4511E-05, , ,2021-04-28
40,93,Zr,94,239,Pu,0,1.7392E-05,6.1438E-06,3.8816E-06,1.3935E-06, , ,2021-04-28
40,92,Zr,94,239,Pu,0,8.6261E-07,3.0239E-07,1.2769E-07,4.5315E-08, , ,2021-04-28
40,91,Zr,94,239,Pu,0,2.2257E-08,7.9045E-09,2.0033E-09,7.0825E-10, , ,2021-04-28
40,90,Zr,94,239,Pu,1,3.5561E-10,1.3083E-10,1.8586E-11,6.827E-12, , ,2021-04-28
40,90,Zr,94,239,Pu,0,8.4557E-11,3.1109E-11,3.8338E-12,1.4082E-12, , ,2021-04-28
40,89,Zr,94,239,Pu,0,4.2208E-12,1.5335E-12, , , , ,2021-04-28
39,107,Y,94,239,Pu,0,2.6422E-12,9.9021E-13, , , , ,2021-04-28
39,106,Y,94,239,Pu,0,3.285E-10,1.1949E-10,1.5234E-10,5.7106E-11, , ,2021-04-28
39,105,Y,94,239,Pu,0,2.8423E-08,1.0467E-08,1.821E-08,6.6799E-09, , ,2021-04-28
39,104,Y,94,239,Pu,0,6.9953E-07,2.6275E-07,6.8009E-07,2.5901E-07, , ,2021-04-28
39,103,Y,94,239,Pu,0,1.5266E-05,5.4532E-06,1.5082E-05,5.4557E-06, , ,2021-04-28
39,102,Y,94,239,Pu,1,6.5455E-05,2.3985E-05,8.5205E-05,3.2043E-05, , ,2021-04-28
39,102,Y,94,239,Pu,0,6.5455E-05,2.3985E-05,8.5205E-05,3.2043E-05, , ,2021-04-28
39,101,Y,94,239,Pu,0,0.00096257,0.00034203,0.0013387,0.00049275, , ,2021-04-28
39,100,Y,94,239,Pu,1,0.0020429,0.00075805,0.0026793,0.0008856, , ,2021-04-28
39,100,Y,94,239,Pu,0,0.0020429,0.00075805,0.0026793,0.0008856, , ,2021-04-28
39,99,Y,94,239,Pu,0,0.012936,0.0035648,0.017443,0.0041214, , ,2021-04-28
39,98,Y,94,239,Pu,1,0.01866,0.0041348,0.023783,0.0041889, , ,2021-04-28
39,98,Y,94,239,Pu,0,0.0044369,0.00098317,0.0049058,0.00086406, , ,2021-04-28
39,97,Y,94,239,Pu,29,0.0051987,0.00078339,0.0068839,0.00085611, , ,2021-04-28
39,97,Y,94,239,Pu,1,0.019347,0.0029154,0.020031,0.0024911, , ,2021-04-28
39,97,Y,94,239,Pu,0,0.0056762,0.00085535,0.0054192,0.00067395, , ,2021-04-28
39,96,Y,94,239,Pu,1,0.014727,0.0028061,0.015222,0.0030074, , ,2021-04-28
39,96,Y,94,239,Pu,0,0.0081875,0.00156,0.0072559,0.0014335, , ,2021-04-28
39,95,Y,94,239,Pu,0,0.015859,0.0041342,0.01366,0.0038706, , ,2021-04-28
39,94,Y,94,239,Pu,0,0.0059109,0.0020533,0.0045644,0.0016212, , ,2021-04-28
39,93,Y,94,239,Pu,1,0.0017062,0.0005969,0.001045,0.00037541, , ,2021-04-28
39,93,Y,94,239,Pu,0,0.00026082,9.1249E-05,0.00013913,4.9985E-05, , ,2021-04-28
39,92,Y,94,239,Pu,0,0.00026862,9.4034E-05,0.00011935,4.2365E-05, , ,2021-04-28
39,91,Y,94,239,Pu,1,2.2888E-05,8.1277E-06,7.551E-06,2.6697E-06, , ,2021-04-28
39,91,Y,94,239,Pu,0,5.2922E-06,1.8793E-06,1.5203E-06,5.3753E-07, , ,2021-04-28
39,90,Y,94,239,Pu,1,8.8729E-07,3.2643E-07,1.9096E-07,7.0146E-08, , ,2021-04-28
39,90,Y,94,239,Pu,0,6.2531E-07,2.3004E-07,1.1419E-07,4.1944E-08, , ,2021-04-28
39,89,Y,94,239,Pu,1,5.8176E-08,2.1137E-08,7.9547E-09,2.8022E-09, , ,2021-04-28
39,89,Y,94,239,Pu,0,1.3452E-08,4.8875E-09,1.6016E-09,5.6421E-10, , ,2021-04-28
39,88,Y,94,239,Pu,1,5.6198E-10,2.0136E-10,4.9435E-11,1.7279E-11, , ,2021-04-28
39,88,Y,94,239,Pu,0,7.6252E-10,2.7321E-10,5.5835E-11,1.9517E-11, , ,2021-04-28
39,87,Y,94,239,Pu,1,1.5814E-11,5.6976E-12, , , , ,2021-04-28
39,87,Y,94,239,Pu,0,3.6567E-12,1.3174E-12, , , , ,2021-04-28
38,104,Sr,94,239,Pu,0,9.5326E-11,3.5805E-11,4.2764E-11,1.6287E-11, , ,2021-04-28
38,103,Sr,94,239,Pu,0,5.4893E-09,1.9615E-09,2.7385E-09,9.9103E-10, , ,2021-04-28
38,102,Sr,94,239,Pu,0,1.8206E-07,6.6906E-08,1.4007E-07,5.2905E-08, , ,2021-04-28
38,101,Sr,94,239,Pu,0,3.364E-06,1.2195E-06,2.9806E-06,1.1323E-06, , ,2021-04-28
38,100,Sr,94,239,Pu,0,5.1081E-05,2.0463E-05,4.8969E-05,1.8151E-05, , ,2021-04-28
38,99,Sr,94,239,Pu,0,0.00037578,0.00013345,0.00038761,0.00013566, , ,2021-04-28
38,98,Sr,94,239,Pu,0,0.0023077,0.00080858,0.0025488,0.00084749, , ,2021-04-28
38,97,Sr,94,239,Pu,0,0.0073066,0.0021511,0.0076504,0.0022502, , ,2021-04-28
38,96,Sr,94,239,Pu,0,0.020107,0.0040292,0.022405,0.004232, , ,2021-04-28
38,95,Sr,94,239,Pu,0,0.029868,0.0043181,0.029272,0.0041226, , ,2021-04-28
38,94,Sr,94,239,Pu,0,0.030607,0.0032709,0.02869,0.0034802, , ,2021-04-28
38,93,Sr,94,239,Pu,0,0.01988,0.0033347,0.015509,0.0034505, , ,2021-04-28
38,92,Sr,94,239,Pu,0,0.0095558,0.0024723,0.0067477,0.0021008, , ,2021-04-28
38,91,Sr,94,239,Pu,0,0.0026778,0.00090689,0.001537,0.00053734, , ,2021-04-28
38,90,Sr,94,239,Pu,0,0.00056586,0.00020654,0.00024035,8.8195E-05, , ,2021-04-28
38,89,Sr,94,239,Pu,0,7.0402E-05,2.5558E-05,2.1764E-05,7.6671E-06, , ,2021-04-28
38,88,Sr,94,239,Pu,0,5.3786E-06,1.927E-06,1.1835E-06,4.1367E-07, , ,2021-04-28
38,87,Sr,94,239,Pu,1,4.0831E-08,1.4711E-08,4.5916E-09,1.6412E-09, , ,2021-04-28
38,87,Sr,94,239,Pu,0,1.7659E-07,6.362E-08,2.2804E-08,8.1512E-09, , ,2021-04-28
38,86,Sr,94,239,Pu,0,6.8923E-09,2.4705E-09,5.0675E-10,1.7926E-10, , ,2021-04-28
38,85,Sr,94,239,Pu,1,1.8764E-11,6.9118E-12, , , , ,2021-04-28
38,85,Sr,94,239,Pu,0,8.1152E-11,2.9892E-11,3.4817E-12,1.2291E-12, , ,2021-04-28
38,84,Sr,94,239,Pu,0,1.0634E-12,4.1279E-13,0,0, , ,2021-04-28
37,102,Rb,94,239,Pu,0,5.9351E-12,2.1812E-12,2.7843E-12,1.0516E-12, , ,2021-04-28
37,101,Rb,94,239,Pu,0,4.2709E-10,1.5485E-10,2.7048E-10,1.0277E-10, , ,2021-04-28
37,100,Rb,94,239,Pu,0,1.6792E-08,6.7368E-09,1.255E-08,4.6592E-09, , ,2021-04-28
37,99,Rb,94,239,Pu,0,4.6693E-07,1.6748E-07,4.3763E-07,1.5504E-07, , ,2021-04-28
37,98,Rb,94,239,Pu,1,3.5055E-06,1.3042E-06,3.7853E-06,1.3539E-06, , ,2021-04-28
37,98,Rb,94,239,Pu,0,3.5055E-06,1.3042E-06,3.7853E-06,1.3539E-06, , ,2021-04-28
37,97,Rb,94,239,Pu,0,7.7671E-05,2.7557E-05,9.1221E-05,3.3099E-05, , ,2021-04-28
37,96,Rb,94,239,Pu,1,0.0002423,8.51E-05,0.00032112,0.00011315, , ,2021-04-28
37,96,Rb,94,239,Pu,0,0.0002423,8.51E-05,0.00032112,0.00011315, , ,2021-04-28
37,95,Rb,94,239,Pu,0,0.0025845,0.00087011,0.0035383,0.0011472, , ,2021-04-28
37,94,Rb,94,239,Pu,0,0.0067684,0.0020159,0.0096602,0.0025809, , ,2021-04-28
37,93,Rb,94,239,Pu,0,0.015702,0.0031348,0.020491,0.0034149, , ,2021-04-28
37,92,Rb,94,239,Pu,0,0.015833,0.0026699,0.018194,0.0026761, , ,2021-04-28
37,91,Rb,94,239,Pu,0,0.012748,0.0020924,0.013278,0.0022655, , ,2021-04-28
37,90,Rb,94,239,Pu,1,0.0053166,0.0014799,0.0046808,0.0014361, , ,2021-04-28
37,90,Rb,94,239,Pu,0,0.00059862,0.00016663,0.00046011,0.00014117, , ,2021-04-28
37,89,Rb,94,239,Pu,0,0.0026462,0.00087872,0.0020224,0.00068757, , ,2021-04-28
37,88,Rb,94,239,Pu,0,0.0005422,0.00019094,0.0003327,0.00011597, , ,2021-04-28
37,87,Rb,94,239,Pu,0,8.6215E-05,3.0932E-05,3.6176E-05,1.2927E-05, , ,2021-04-28
37,86,Rb,94,239,Pu,1,4.7677E-06,1.708E-06,1.3677E-06,4.8385E-07, , ,2021-04-28
37,86,Rb,94,239,Pu,0,2.6505E-06,9.4956E-07,6.5196E-07,2.3064E-07, , ,2021-04-28
37,85,Rb,94,239,Pu,0,4.4015E-07,1.6212E-07,8.1358E-08,2.8722E-08, , ,2021-04-28
37,84,Rb,94,239,Pu,1,8.4039E-09,3.2623E-09,1.0434E-09,3.6252E-10, , ,2021-04-28
37,84,Rb,94,239,Pu,0,4.672E-09,1.8136E-09,4.9734E-10,1.728E-10, , ,2021-04-28
37,83,Rb,94,239,Pu,1,1.825E-10,6.6976E-11,1.2181E-11,4.3789E-12, , ,2021-04-28
37,83,Rb,94,239,Pu,0,7.5597E-11,2.7744E-11,4.3537E-12,1.5651E-12, , ,2021-04-28
37,82,Rb,94,239,Pu,1,2.5469E-12,9.9438E-13, , , , ,2021-04-28
36,99,Kr,94,239,Pu,0,4.1933E-11,1.5041E-11,1.8008E-11,6.3797E-12, , ,2021-04-28
36,98,Kr,94,239,Pu,0,2.4396E-09,9.0791E-10,1.4136E-09,5.0577E-10, , ,2021-04-28
36,97,Kr,94,239,Pu,0,6.9594E-08,2.4762E-08,4.776E-08,1.7394E-08, , ,2021-04-28
36,96,Kr,94,239,Pu,0,1.6255E-06,5.8033E-07,1.4616E-06,5.2693E-07, , ,2021-04-28
36,95,Kr,94,239,Pu,0,2.1187E-05,7.7202E-06,2.1028E-05,7.6571E-06, , ,2021-04-28
36,94,Kr,94,239,Pu,0,0.00020089,7.3181E-05,0.00023883,8.5583E-05, , ,2021-04-28
36,93,Kr,94,239,Pu,0,0.0010945,0.00036913,0.0012927,0.00043762, , ,2021-04-28
36,92,Kr,94,239,Pu,0,0.0043385,0.0012329,0.0054428,0.0014844, , ,2021-04-28
36,91,Kr,94,239,Pu,0,0.0087523,0.0018838,0.010617,0.0021217, , ,2021-04-28
36,90,Kr,94,239,Pu,0,0.012878,0.0017567,0.013713,0.0017423, , ,2021-04-28
36,89,Kr,94,239,Pu,0,0.011291,0.0013358,0.01035,0.0014519, , ,2021-04-28
36,88,Kr,94,239,Pu,0,0.0073933,0.0011095,0.0061138,0.0013119, , ,2021-04-28
36,87,Kr,94,239,Pu,0,0.0028045,0.00075997,0.0018386,0.0006037, , ,2021-04-28
36,86,Kr,94,239,Pu,0,0.00091913,0.00030091,0.0004777,0.00016697, , ,2021-04-28
36,85,Kr,94,239,Pu,1,2.6976E-05,9.7675E-06,9.6134E-06,3.3906E-06, , ,2021-04-28
36,85,Kr,94,239,Pu,0,0.00011666,4.2243E-05,4.7746E-05,1.684E-05, , ,2021-04-28
36,84,Kr,94,239,Pu,0,1.7034E-05,6.594E-06,5.1986E-06,1.8062E-06, , ,2021-04-28
36,83,Kr,94,239,Pu,1,1.724E-07,6.3251E-08,2.8415E-08,1.0215E-08, , ,2021-04-28
36,83,Kr,94,239,Pu,0,7.4559E-07,2.7355E-07,1.4112E-07,5.0732E-08, , ,2021-04-28
36,82,Kr,94,239,Pu,0,4.9754E-08,1.9425E-08,4.5609E-09,1.5857E-09, , ,2021-04-28
36,81,Kr,94,239,Pu,1,1.5484E-10,6.0748E-11,5.3706E-12,1.9256E-12, , ,2021-04-28
36,81,Kr,94,239,Pu,0,1.0129E-09,3.9738E-10,4.0336E-11,1.4462E-11, , ,2021-04-28
36,80,Kr,94,239,Pu,0,1.4378E-11,5.8058E-12,0,0, , ,2021-04-28
35,97,Br,94,239,Pu,0,2.1593E-12,7.6829E-13, , , , ,2021-04-28
35,96,Br,94,239,Pu,0,1.3226E-10,4.7223E-11,8.3994E-11,3.0283E-11, , ,2021-04-28
35,95,Br,94,239,Pu,0,6.74E-09,2.4584E-09,5.5403E-09,2.0198E-09, , ,2021-04-28
35,94,Br,94,239,Pu,0,1.6999E-07,6.247E-08,1.8301E-07,6.6339E-08, , ,2021-04-28
35,93,Br,94,239,Pu,0,3.4904E-06,1.2326E-06,4.3269E-06,1.5528E-06, , ,2021-04-28
35,92,Br,94,239,Pu,0,3.5109E-05,1.2281E-05,4.9612E-05,1.7535E-05, , ,2021-04-28
35,91,Br,94,239,Pu,0,0.00026161,9.1398E-05,0.00041671,0.00014272, , ,2021-04-28
35,90,Br,94,239,Pu,0,0.00094759,0.0003279,0.0014849,0.00048624, , ,2021-04-28
35,89,Br,94,239,Pu,0,0.0030105,0.00086176,0.0049776,0.0011657, , ,2021-04-28
35,88,Br,94,239,Pu,0,0.0045924,0.0010372,0.0071645,0.0012721, , ,2021-04-28
35,87,Br,94,239,Pu,0,0.005476,0.00085584,0.0065587,0.00084151, , ,2021-04-28
35,86,Br,94,239,Pu,0,0.0038838,0.00067019,0.0035428,0.00074388, , ,2021-04-28
35,85,Br,94,239,Pu,0,0.0020941,0.00051175,0.0017087,0.00050614, , ,2021-04-28
35,84,Br,94,239,Pu,1,0.00030233,0.0001041,0.00022583,7.693E-05, , ,2021-04-28
35,84,Br,94,239,Pu,0,0.00030233,0.0001041,0.00022583,7.693E-05, , ,2021-04-28
35,83,Br,94,239,Pu,0,0.00012253,4.3198E-05,6.905E-05,2.4726E-05, , ,2021-04-28
35,82,Br,94,239,Pu,1,5.2327E-06,2.0302E-06,1.4883E-06,5.1721E-07, , ,2021-04-28
35,82,Br,94,239,Pu,0,1.2256E-05,4.7551E-06,4.0569E-06,1.4098E-06, , ,2021-04-28
35,81,Br,94,239,Pu,0,1.6504E-06,6.4702E-07,2.6762E-07,9.5945E-08, , ,2021-04-28
35,80,Br,94,239,Pu,1,4.2129E-08,1.701E-08,4.4245E-09,1.667E-09, , ,2021-04-28
35,80,Br,94,239,Pu,0,1.3961E-08,5.6368E-09,1.2698E-09,4.7845E-10, , ,2021-04-28
35,79,Br,94,239,Pu,1,1.1406E-09,4.58E-10,7.3256E-11,2.775E-11, , ,2021-04-28
35,79,Br,94,239,Pu,0,3.4862E-10,1.3999E-10,1.9344E-11,7.3278E-12, , ,2021-04-28
35,78,Br,94,239,Pu,0,2.1386E-11,8.0106E-12, , , , ,2021-04-28
34,94,Se,94,239,Pu,0,1.5358E-11,5.6442E-12,8.1086E-12,2.9393E-12, , ,2021-04-28
34,93,Se,94,239,Pu,0,8.465E-10,2.99E-10,5.6414E-10,2.0253E-10, , ,2021-04-28
34,92,Se,94,239,Pu,0,3.5486E-08,1.244E-08,3.1898E-08,1.132E-08, , ,2021-04-28
34,91,Se,94,239,Pu,0,7.1515E-07,2.5397E-07,7.8751E-07,2.7838E-07, , ,2021-04-28
34,90,Se,94,239,Pu,0,9.8659E-06,3.6278E-06,1.2208E-05,4.4764E-06, , ,2021-04-28
34,89,Se,94,239,Pu,0,7.5557E-05,2.7337E-05,0.00010332,3.5906E-05, , ,2021-04-28
34,88,Se,94,239,Pu,0,0.00042403,0.00014748,0.00066655,0.0002141, , ,2021-04-28
34,87,Se,94,239,Pu,0,0.0011826,0.00037668,0.001735,0.00048672, , ,2021-04-28
34,86,Se,94,239,Pu,0,0.0028047,0.00062268,0.0039281,0.00071833, , ,2021-04-28
34,85,Se,94,239,Pu,0,0.0033796,0.00054049,0.0039222,0.0005725, , ,2021-04-28
34,84,Se,94,239,Pu,0,0.0034374,0.00036432,0.0031779,0.00042528, , ,2021-04-28
34,83,Se,94,239,Pu,1,0.00030764,4.914E-05,0.00019405,5.1049E-05, , ,2021-04-28
34,83,Se,94,239,Pu,0,0.0013305,0.00021252,0.00096375,0.00025354, , ,2021-04-28
34,82,Se,94,239,Pu,0,0.00082918,0.00023021,0.00042078,0.00013467, , ,2021-04-28
34,81,Se,94,239,Pu,1,0.0001621,5.8079E-05,5.2308E-05,1.8425E-05, , ,2021-04-28
34,81,Se,94,239,Pu,0,2.478E-05,8.8785E-06,6.9646E-06,2.4532E-06, , ,2021-04-28
34,80,Se,94,239,Pu,0,2.4121E-05,9.5707E-06,5.9104E-06,2.2196E-06, , ,2021-04-28
34,79,Se,94,239,Pu,1,2.2716E-07,9.1029E-08,3.3824E-08,1.2809E-08, , ,2021-04-28
34,79,Se,94,239,Pu,0,1.4859E-06,5.9546E-07,2.5404E-07,9.6201E-08, , ,2021-04-28
34,78,Se,94,239,Pu,0,9.6298E-08,3.6063E-08,1.0834E-08,4.132E-09, , ,2021-04-28
34,77,Se,94,239,Pu,1,1.3307E-09,4.9917E-10,1.7365E-10,6.778E-11, , ,2021-04-28
34,77,Se,94,239,Pu,0,2.0342E-10,7.6309E-11,2.3121E-11,9.0246E-12, , ,2021-04-28
34,76,Se,94,239,Pu,0,3.4835E-11,1.3429E-11,2.9261E-12,1.132E-12, , ,2021-04-28
34,74,Se,94,239,Pu,0,0,0,0,0, , ,2021-04-28
33,91,As,94,239,Pu,0,7.0349E-11,2.4984E-11,6.0374E-11,2.1344E-11, , ,2021-04-28
33,90,As,94,239,Pu,0,2.6471E-09,9.7386E-10,2.8022E-09,1.0293E-09, , ,2021-04-28
