Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
59,144,Pr,94,239,Pu,1,5.6624E-06,2.0914E-06,1.1582E-05,4.1908E-06, , ,2021-04-28
59,145,Pr,94,239,Pu,0,6.8861E-05,2.4674E-05,0.00013919,5.1977E-05, , ,2021-04-28
59,146,Pr,94,239,Pu,0,0.00035522,0.00012547,0.00068554,0.00024879, , ,2021-04-28
59,147,Pr,94,239,Pu,0,0.0014501,0.00050426,0.0023549,0.00083596, , ,2021-04-28
59,148,Pr,94,239,Pu,0,0.00057407,0.00018152,0.00075139,0.00022187, , ,2021-04-28
59,148,Pr,94,239,Pu,1,0.0024143,0.0007634,0.0036427,0.0010756, , ,2021-04-28
59,149,Pr,94,239,Pu,0,0.0051331,0.0010972,0.0071006,0.0011418, , ,2021-04-28
59,150,Pr,94,239,Pu,0,0.0050254,0.00085144,0.0062599,0.00085148, , ,2021-04-28
59,151,Pr,94,239,Pu,0,0.0038536,0.0006776,0.0040431,0.00073424, , ,2021-04-28
59,152,Pr,94,239,Pu,0,0.0015971,0.00045361,0.0011624,0.00036113, , ,2021-04-28
59,153,Pr,94,239,Pu,0,0.0004739,0.00015974,0.00025057,0.00011686, , ,2021-04-28
59,154,Pr,94,239,Pu,0,8.7162E-05,3.0515E-05,2.8293E-05,1.1114E-05, , ,2021-04-28
59,155,Pr,94,239,Pu,0,1.0782E-05,4.098E-06,2.2733E-06,1.0146E-06, , ,2021-04-28
59,156,Pr,94,239,Pu,0,7.3099E-07,2.6391E-07,1.0749E-07,3.9622E-08, , ,2021-04-28
59,157,Pr,94,239,Pu,0,4.3319E-08,1.6147E-08,4.5824E-09,1.6873E-09, , ,2021-04-28
59,158,Pr,94,239,Pu,0,1.0422E-09,4.1315E-10,5.7841E-11,2.4003E-11, , ,2021-04-28
59,159,Pr,94,239,Pu,0,2.1492E-11,7.9619E-12, , , , ,2021-04-28
60,142,Nd,94,239,Pu,0,0,0,0,0, , ,2021-04-28
60,143,Nd,94,239,Pu,0,4.3047E-11,1.5945E-11,5.163E-11,1.8953E-11, , ,2021-04-28
60,144,Nd,94,239,Pu,0,2.6113E-09,9.6434E-10,3.8436E-09,1.3901E-09, , ,2021-04-28
60,145,Nd,94,239,Pu,0,7.7879E-08,2.7888E-08,1.263E-07,4.6958E-08, , ,2021-04-28
60,146,Nd,94,239,Pu,0,1.5656E-06,5.5357E-07,2.8669E-06,1.0295E-06, , ,2021-04-28
60,147,Nd,94,239,Pu,0,1.7427E-05,6.2696E-06,3.0371E-05,1.1197E-05, , ,2021-04-28
60,148,Nd,94,239,Pu,0,0.00013892,5.1449E-05,0.00025124,9.6408E-05, , ,2021-04-28
60,149,Nd,94,239,Pu,0,0.00057411,0.00019862,0.00088581,0.00032682, , ,2021-04-28
60,150,Nd,94,239,Pu,0,0.001872,0.00052157,0.0023388,0.00071412, , ,2021-04-28
60,151,Nd,94,239,Pu,0,0.0031349,0.00064933,0.0034262,0.00073369, , ,2021-04-28
60,152,Nd,94,239,Pu,0,0.0039343,0.00050754,0.0042866,0.00052019, , ,2021-04-28
60,153,Nd,94,239,Pu,0,0.0023682,0.00035384,0.002598,0.00059691, , ,2021-04-28
60,154,Nd,94,239,Pu,0,0.001402,0.00026215,0.0011058,0.00027878, , ,2021-04-28
60,155,Nd,94,239,Pu,0,0.00042648,0.0001419,0.00021659,8.6331E-05, , ,2021-04-28
60,156,Nd,94,239,Pu,0,0.00010731,3.6527E-05,4.2411E-05,1.5162E-05, , ,2021-04-28
60,157,Nd,94,239,Pu,0,1.5869E-05,5.8512E-06,4.8993E-06,1.7965E-06, , ,2021-04-28
60,158,Nd,94,239,Pu,0,1.4286E-06,5.6537E-07,2.7339E-07,1.1341E-07, , ,2021-04-28
60,159,Nd,94,239,Pu,0,7.4643E-08,2.7647E-08,8.3537E-09,3.3532E-09, , ,2021-04-28
60,160,Nd,94,239,Pu,0,2.8774E-09,1.1043E-09,1.9096E-10,7.5354E-11, , ,2021-04-28
60,161,Nd,94,239,Pu,0,5.4484E-11,2.0117E-11,1.9372E-12,7.2278E-13, , ,2021-04-28
61,145,Pm,94,239,Pu,0,3.0546E-12,1.0938E-12,4.4103E-12,1.6398E-12, , ,2021-04-28
61,146,Pm,94,239,Pu,0,1.6568E-10,5.8584E-11,2.9582E-10,1.062E-10, , ,2021-04-28
61,147,Pm,94,239,Pu,0,7.6892E-09,2.7675E-09,1.5473E-08,5.6928E-09, , ,2021-04-28
61,148,Pm,94,239,Pu,0,5.0334E-08,1.8749E-08,1.0542E-07,3.9933E-08, , ,2021-04-28
61,148,Pm,94,239,Pu,1,1.179E-07,4.3915E-08,2.8735E-07,1.0885E-07, , ,2021-04-28
61,149,Pm,94,239,Pu,0,2.7188E-06,9.7809E-07,6.5904E-06,2.4183E-06, , ,2021-04-28
61,150,Pm,94,239,Pu,0,2.2621E-05,7.8605E-06,5.133E-05,1.8937E-05, , ,2021-04-28
61,151,Pm,94,239,Pu,0,0.00014037,4.7916E-05,0.00028073,0.00010681, , ,2021-04-28
61,152,Pm,94,239,Pu,0,8.2907E-05,2.6394E-05,0.00011311,4.466E-05, , ,2021-04-28
61,152,Pm,94,239,Pu,1,0.00016555,5.2707E-05,0.00023779,9.3891E-05, , ,2021-04-28
61,152,Pm,94,239,Pu,14,0.00018312,5.8299E-05,0.00031061,0.00012265, , ,2021-04-28
61,153,Pm,94,239,Pu,0,0.00092231,0.0002431,0.0010512,0.00045644, , ,2021-04-28
61,154,Pm,94,239,Pu,0,0.0005919,0.0001245,0.00065505,0.0001515, , ,2021-04-28
61,154,Pm,94,239,Pu,1,0.0005919,0.0001245,0.00065505,0.0001515, , ,2021-04-28
61,155,Pm,94,239,Pu,0,0.0010258,0.00020481,0.0010849,0.00024512, , ,2021-04-28
61,156,Pm,94,239,Pu,0,0.00052198,0.00010966,0.00052805,0.00012867, , ,2021-04-28
61,157,Pm,94,239,Pu,0,0.00025036,7.1238E-05,0.00023982,7.2898E-05, , ,2021-04-28
61,158,Pm,94,239,Pu,0,5.2124E-05,1.9157E-05,3.4128E-05,1.3606E-05, , ,2021-04-28
61,159,Pm,94,239,Pu,0,9.6505E-06,3.4686E-06,4.3803E-06,1.7417E-06, , ,2021-04-28
61,160,Pm,94,239,Pu,0,9.133E-07,3.4866E-07,2.7147E-07,1.07E-07, , ,2021-04-28
61,161,Pm,94,239,Pu,0,6.4417E-08,2.3764E-08,1.2131E-08,4.5256E-09, , ,2021-04-28
61,162,Pm,94,239,Pu,0,2.4853E-09,9.7446E-10,2.7925E-10,1.1144E-10, , ,2021-04-28
61,163,Pm,94,239,Pu,0,7.7203E-11,3.0564E-11,5.2158E-12,2.051E-12, , ,2021-04-28
62,146,Sm,94,239,Pu,0,0,0,0,0, , ,2021-04-28
62,147,Sm,94,239,Pu,0,0,0,0,0, , ,2021-04-28
62,148,Sm,94,239,Pu,0,2.1839E-11,8.1352E-12,3.5133E-11,1.3307E-11, , ,2021-04-28
62,149,Sm,94,239,Pu,0,9.7022E-10,3.4924E-10,1.7816E-09,6.5296E-10, , ,2021-04-28
62,150,Sm,94,239,Pu,0,3.2486E-08,1.1349E-08,6.6366E-08,2.4299E-08, , ,2021-04-28
62,151,Sm,94,239,Pu,0,5.2815E-07,1.8678E-07,1.1034E-06,4.0826E-07, , ,2021-04-28
62,152,Sm,94,239,Pu,0,5.8889E-06,2.1084E-06,1.208E-05,4.7304E-06, , ,2021-04-28
62,153,Sm,94,239,Pu,0,8.7015E-06,3.1094E-06,1.5047E-05,7.6723E-06, , ,2021-04-28
62,153,Sm,94,239,Pu,1,2.1006E-05,7.5066E-06,4.2099E-05,2.1467E-05, , ,2021-04-28
62,154,Sm,94,239,Pu,0,0.00013422,4.5515E-05,0.00022522,8.6782E-05, , ,2021-04-28
62,155,Sm,94,239,Pu,0,0.00027355,9.254E-05,0.00039217,0.00015361, , ,2021-04-28
62,156,Sm,94,239,Pu,0,0.00045284,0.00010643,0.00066064,0.00013305, , ,2021-04-28
62,157,Sm,94,239,Pu,0,0.00045131,8.3787E-05,0.00066207,9.4691E-05, , ,2021-04-28
62,158,Sm,94,239,Pu,0,0.00029176,5.3248E-05,0.00034219,7.3922E-05, , ,2021-04-28
62,159,Sm,94,239,Pu,0,0.00011588,2.3285E-05,0.00010292,3.1326E-05, , ,2021-04-28
62,160,Sm,94,239,Pu,0,3.6472E-05,1.0633E-05,2.5072E-05,8.8032E-06, , ,2021-04-28
62,161,Sm,94,239,Pu,0,5.9996E-06,2.0285E-06,2.8912E-06,1.049E-06, , ,2021-04-28
62,162,Sm,94,239,Pu,0,8.2978E-07,3.1874E-07,2.8323E-07,1.125E-07, , ,2021-04-28
62,163,Sm,94,239,Pu,0,6.3814E-08,2.5183E-08,1.4463E-08,5.6843E-09, , ,2021-04-28
62,164,Sm,94,239,Pu,0,3.7673E-09,1.4892E-09,5.4646E-10,2.1303E-10, , ,2021-04-28
62,165,Sm,94,239,Pu,0,1.2408E-10,4.8095E-11,9.8008E-12,3.87E-12, , ,2021-04-28
63,151,Eu,94,239,Pu,0,7.3325E-11,2.5935E-11,1.6703E-10,6.179E-11, , ,2021-04-28
63,152,Eu,94,239,Pu,0,9.2339E-10,3.3112E-10,2.0824E-09,8.145E-10, , ,2021-04-28
63,152,Eu,94,239,Pu,1,2.1993E-10,7.8865E-11,4.758E-10,1.8611E-10, , ,2021-04-28
63,152,Eu,94,239,Pu,16,1.0299E-09,3.6931E-10,2.758E-09,1.0788E-09, , ,2021-04-28
63,153,Eu,94,239,Pu,0,4.2564E-08,1.535E-08,1.1543E-07,5.8581E-08, , ,2021-04-28
63,154,Eu,94,239,Pu,0,2.5771E-07,9.1541E-08,6.1339E-07,2.4386E-07, , ,2021-04-28
63,154,Eu,94,239,Pu,1,2.3214E-07,8.2459E-08,6.6131E-07,2.6291E-07, , ,2021-04-28
63,155,Eu,94,239,Pu,0,3.696E-06,1.4059E-06,9.3888E-06,4.1881E-06, , ,2021-04-28
63,156,Eu,94,239,Pu,0,1.4548E-05,5.2041E-06,3.8643E-05,1.3993E-05, , ,2021-04-28
63,157,Eu,94,239,Pu,0,4.8543E-05,1.7341E-05,0.00013977,4.6977E-05, , ,2021-04-28
63,158,Eu,94,239,Pu,0,6.7297E-05,2.4126E-05,0.00015732,5.3472E-05, , ,2021-04-28
63,159,Eu,94,239,Pu,0,8.2014E-05,2.1493E-05,0.00016154,3.7645E-05, , ,2021-04-28
63,160,Eu,94,239,Pu,0,5.3043E-05,1.2628E-05,8.567E-05,1.8357E-05, , ,2021-04-28
63,161,Eu,94,239,Pu,0,2.7188E-05,5.1989E-06,3.5695E-05,7.6942E-06, , ,2021-04-28
63,162,Eu,94,239,Pu,0,8.1898E-06,2.4912E-06,8.3598E-06,2.8489E-06, , ,2021-04-28
63,163,Eu,94,239,Pu,0,2.127E-06,7.4654E-07,1.7118E-06,6.3289E-07, , ,2021-04-28
63,164,Eu,94,239,Pu,0,2.9677E-07,1.1347E-07,1.6943E-07,6.5237E-08, , ,2021-04-28
63,165,Eu,94,239,Pu,0,3.5396E-08,1.3595E-08,1.3063E-08,5.1478E-09, , ,2021-04-28
63,166,Eu,94,239,Pu,0,2.1645E-09,8.3075E-10,4.9633E-10,1.9303E-10, , ,2021-04-28
63,167,Eu,94,239,Pu,0,9.7709E-11,3.7969E-11,1.4112E-11,5.5251E-12, , ,2021-04-28
64,152,Gd,94,239,Pu,0,0,0,0,0, , ,2021-04-28
64,153,Gd,94,239,Pu,0,4.4171E-12,1.593E-12,8.4644E-12,4.2957E-12, , ,2021-04-28
64,154,Gd,94,239,Pu,0,2.0245E-10,7.1925E-11,4.3628E-10,1.7346E-10, , ,2021-04-28
64,155,Gd,94,239,Pu,0,1.1826E-09,4.5051E-10,2.4353E-09,1.0884E-09, , ,2021-04-28
64,155,Gd,94,239,Pu,1,2.855E-09,1.0876E-09,6.8139E-09,3.0453E-09, , ,2021-04-28
64,156,Gd,94,239,Pu,0,6.0515E-08,2.1855E-08,1.6805E-07,6.1949E-08, , ,2021-04-28
64,157,Gd,94,239,Pu,0,4.9888E-07,1.8588E-07,1.6098E-06,5.9225E-07, , ,2021-04-28
64,158,Gd,94,239,Pu,0,2.4507E-06,9.6829E-07,7.2366E-06,2.9819E-06, , ,2021-04-28
64,159,Gd,94,239,Pu,0,6.7916E-06,2.4634E-06,1.7431E-05,6.7502E-06, , ,2021-04-28
64,160,Gd,94,239,Pu,0,1.4216E-05,4.9858E-06,3.2779E-05,1.1067E-05, , ,2021-04-28
64,161,Gd,94,239,Pu,0,1.5287E-05,4.3301E-06,2.9356E-05,7.3669E-06, , ,2021-04-28
64,162,Gd,94,239,Pu,0,1.406E-05,3.1011E-06,2.3423E-05,4.6032E-06, , ,2021-04-28
64,163,Gd,94,239,Pu,0,7.5405E-06,1.4659E-06,1.0541E-05,2.2204E-06, , ,2021-04-28
64,164,Gd,94,239,Pu,0,3.3187E-06,6.8178E-07,3.8417E-06,9.9818E-07, , ,2021-04-28
64,165,Gd,94,239,Pu,0,8.7561E-07,2.512E-07,7.2288E-07,2.5183E-07, , ,2021-04-28
64,166,Gd,94,239,Pu,0,1.8353E-07,6.2099E-08,1.1201E-07,4.1804E-08, , ,2021-04-28
64,167,Gd,94,239,Pu,0,1.9819E-08,7.4788E-09,8.4457E-09,3.284E-09, , ,2021-04-28
64,168,Gd,94,239,Pu,0,1.6544E-09,6.5744E-10,4.8126E-10,1.9185E-10, , ,2021-04-28
64,169,Gd,94,239,Pu,0,8.0168E-11,3.1566E-11,1.4233E-11,5.5503E-12, , ,2021-04-28
65,156,Tb,94,239,Pu,0,2.2409E-12,8.0935E-13,6.2934E-12,2.3201E-12, , ,2021-04-28
65,156,Tb,94,239,Pu,1,3.2398E-12,1.1701E-12,1.0665E-11,3.9316E-12, , ,2021-04-28
65,157,Tb,94,239,Pu,0,1.9361E-10,7.2171E-11,8.0013E-10,2.9462E-10, , ,2021-04-28
65,158,Tb,94,239,Pu,0,2.1773E-09,8.6312E-10,9.0079E-09,3.7381E-09, , ,2021-04-28
65,158,Tb,94,239,Pu,1,2.4515E-10,9.7182E-11,8.8545E-10,3.6744E-10, , ,2021-04-28
65,159,Tb,94,239,Pu,0,2.4693E-08,9.1473E-09,1.007E-07,4.0416E-08, , ,2021-04-28
65,160,Tb,94,239,Pu,0,1.2472E-07,4.7832E-08,4.842E-07,1.907E-07, , ,2021-04-28
65,161,Tb,94,239,Pu,0,4.6474E-07,1.7052E-07,1.6831E-06,6.1813E-07, , ,2021-04-28
65,162,Tb,94,239,Pu,0,9.57E-07,3.6642E-07,3.0959E-06,1.1722E-06, , ,2021-04-28
65,163,Tb,94,239,Pu,0,1.6364E-06,5.9211E-07,4.8703E-06,1.5684E-06, , ,2021-04-28
65,164,Tb,94,239,Pu,0,1.496E-06,4.8456E-07,3.7894E-06,9.9301E-07, , ,2021-04-28
65,165,Tb,94,239,Pu,0,1.2035E-06,2.8698E-07,2.4441E-06,4.8335E-07, , ,2021-04-28
65,166,Tb,94,239,Pu,0,5.25E-07,1.205E-07,8.466E-07,2.0812E-07, , ,2021-04-28
65,167,Tb,94,239,Pu,0,1.8137E-07,4.8623E-08,2.4009E-07,7.3414E-08, , ,2021-04-28
65,168,Tb,94,239,Pu,0,3.4016E-08,1.1914E-08,3.4039E-08,1.2686E-08, , ,2021-04-28
65,169,Tb,94,239,Pu,0,5.7295E-09,2.1374E-09,4.1669E-09,1.5919E-09, , ,2021-04-28
65,170,Tb,94,239,Pu,0,5.1125E-10,1.9579E-10,2.4872E-10,9.6485E-11, , ,2021-04-28
65,171,Tb,94,239,Pu,0,3.611E-11,1.3975E-11,1.0931E-11,4.2892E-12, , ,2021-04-28
66,158,Dy,94,239,Pu,0,0,0,0,0, , ,2021-04-28
66,159,Dy,94,239,Pu,0,6.7016E-12,2.4827E-12,2.2461E-11,9.0159E-12, , ,2021-04-28
66,160,Dy,94,239,Pu,0,1.2803E-10,4.9138E-11,4.7367E-10,1.8691E-10, , ,2021-04-28
66,161,Dy,94,239,Pu,0,1.1963E-09,4.417E-10,4.4384E-09,1.6559E-09, , ,2021-04-28
66,162,Dy,94,239,Pu,0,8.9851E-09,3.5224E-09,3.4058E-08,1.3584E-08, , ,2021-04-28
66,163,Dy,94,239,Pu,0,3.6659E-08,1.4486E-08,1.3467E-07,5.2713E-08, , ,2021-04-28
66,164,Dy,94,239,Pu,0,1.1448E-07,4.47E-08,3.9874E-07,1.509E-07, , ,2021-04-28
66,165,Dy,94,239,Pu,0,1.7609E-07,6.4581E-08,5.1286E-07,1.8359E-07, , ,2021-04-28
66,165,Dy,94,239,Pu,1,2.6919E-08,9.8726E-09,6.8285E-08,2.4445E-08, , ,2021-04-28
66,166,Dy,94,239,Pu,0,2.7854E-07,8.6881E-08,6.9414E-07,1.9237E-07, , ,2021-04-28
66,167,Dy,94,239,Pu,0,1.9843E-07,5.0365E-08,4.1957E-07,9.269E-08, , ,2021-04-28
66,168,Dy,94,239,Pu,0,1.1373E-07,2.1543E-08,2.0627E-07,3.9212E-08, , ,2021-04-28
66,169,Dy,94,239,Pu,0,4.029E-08,8.2673E-09,5.7574E-08,1.4917E-08, , ,2021-04-28
66,170,Dy,94,239,Pu,0,1.1675E-08,2.9307E-09,1.3198E-08,4.2083E-09, , ,2021-04-28
66,171,Dy,94,239,Pu,0,1.8813E-09,6.2861E-10,1.469E-09,5.4859E-10, , ,2021-04-28
66,172,Dy,94,239,Pu,0,2.3659E-10,8.7219E-11,1.3142E-10,5.1098E-11, , ,2021-04-28
66,173,Dy,94,239,Pu,0,1.5847E-11,6.177E-12,5.986E-12,2.3541E-12, , ,2021-04-28
67,162,Ho,94,239,Pu,0,6.3233E-13,2.4795E-13,2.6974E-12,1.0764E-12, , ,2021-04-28
67,162,Ho,94,239,Pu,1,1.4811E-12,5.8075E-13,7.3526E-12,2.9341E-12, , ,2021-04-28
67,163,Ho,94,239,Pu,0,2.815E-11,1.1144E-11,1.5274E-10,6.0061E-11, , ,2021-04-28
67,163,Ho,94,239,Pu,1,4.3033E-12,1.7036E-12,2.0337E-11,7.9968E-12, , ,2021-04-28
67,164,Ho,94,239,Pu,0,7.5518E-11,2.9864E-11,3.6704E-10,1.4308E-10, , ,2021-04-28
67,164,Ho,94,239,Pu,1,1.7688E-10,6.9949E-11,1.0005E-09,3.9E-10, , ,2021-04-28
67,165,Ho,94,239,Pu,0,1.6172E-09,6.266E-10,8.1996E-09,3.2337E-09, , ,2021-04-28
67,166,Ho,94,239,Pu,0,1.5644E-09,5.993E-10,6.4864E-09,2.5015E-09, , ,2021-04-28
67,166,Ho,94,239,Pu,1,3.6641E-09,1.4037E-09,1.7681E-08,6.8184E-09, , ,2021-04-28
67,167,Ho,94,239,Pu,0,1.2536E-08,4.783E-09,5.4432E-08,2.0347E-08, , ,2021-04-28
67,168,Ho,94,239,Pu,0,6.4466E-09,2.4355E-09,2.2205E-08,7.8129E-09, , ,2021-04-28
67,168,Ho,94,239,Pu,1,9.1474E-09,3.4559E-09,3.7135E-08,1.3066E-08, , ,2021-04-28
67,169,Ho,94,239,Pu,0,1.7172E-08,5.6181E-09,5.6557E-08,1.4816E-08, , ,2021-04-28
67,170,Ho,94,239,Pu,0,7.1629E-09,1.9473E-09,2.0293E-08,4.3926E-09, , ,2021-04-28
67,170,Ho,94,239,Pu,1,3.0581E-09,8.3139E-10,7.4449E-09,1.6115E-09, , ,2021-04-28
67,171,Ho,94,239,Pu,0,5.0607E-09,1.0846E-09,1.0875E-08,2.3312E-09, , ,2021-04-28
67,172,Ho,94,239,Pu,0,1.3557E-09,3.5849E-10,2.2651E-09,6.9234E-10, , ,2021-04-28
67,173,Ho,94,239,Pu,0,2.9953E-10,9.5944E-11,4.0425E-10,1.4256E-10, , ,2021-04-28
67,174,Ho,94,239,Pu,0,3.5813E-11,1.3459E-11,3.5076E-11,1.3427E-11, , ,2021-04-28
67,175,Ho,94,239,Pu,0,3.8131E-12,1.4523E-12,2.4848E-12,9.7101E-13, , ,2021-04-28
68,164,Er,94,239,Pu,0,0,0,0,0, , ,2021-04-28
68,166,Er,94,239,Pu,0,1.2077E-11,4.6414E-12,6.0084E-11,2.3372E-11, , ,2021-04-28
68,167,Er,94,239,Pu,0,6.2067E-11,2.412E-11,3.1509E-10,1.2333E-10, , ,2021-04-28
68,167,Er,94,239,Pu,1,9.4882E-12,3.6872E-12,4.1952E-11,1.6421E-11, , ,2021-04-28
68,168,Er,94,239,Pu,0,3.1826E-10,1.2705E-10,1.5763E-09,6.271E-10, , ,2021-04-28
68,169,Er,94,239,Pu,0,8.1482E-10,3.1869E-10,3.6347E-09,1.3923E-09, , ,2021-04-28
68,170,Er,94,239,Pu,0,1.6071E-09,5.9796E-10,6.5043E-09,2.3171E-09, , ,2021-04-28
68,171,Er,94,239,Pu,0,1.702E-09,5.7806E-10,5.5633E-09,1.7483E-09, , ,2021-04-28
68,172,Er,94,239,Pu,0,1.4041E-09,3.6363E-10,3.9378E-09,8.6407E-10, , ,2021-04-28
68,173,Er,94,239,Pu,0,6.3685E-10,1.3349E-10,1.5169E-09,3.0233E-10, , ,2021-04-28
68,174,Er,94,239,Pu,0,2.3596E-10,4.4177E-11,4.7226E-10,1.0562E-10, , ,2021-04-28
68,175,Er,94,239,Pu,0,5.4291E-11,1.3364E-11,7.9562E-11,2.5378E-11, , ,2021-04-28
68,176,Er,94,239,Pu,0,1.0078E-11,3.0704E-12,1.1093E-11,3.9794E-12, , ,2021-04-28
69,169,Tm,94,239,Pu,0,1.6153E-12,6.3647E-13,1.1786E-11,4.5965E-12, , ,2021-04-28
69,170,Tm,94,239,Pu,0,7.8052E-12,3.0273E-12,5.493E-11,2.1361E-11, , ,2021-04-28
69,171,Tm,94,239,Pu,0,2.9216E-11,1.1312E-11,1.8699E-10,7.2952E-11, , ,2021-04-28
69,172,Tm,94,239,Pu,0,5.5232E-11,2.1147E-11,3.1362E-10,1.1994E-10, , ,2021-04-28
69,173,Tm,94,239,Pu,0,8.1726E-11,3.0631E-11,4.3205E-10,1.5106E-10, , ,2021-04-28
69,174,Tm,94,239,Pu,0,6.3917E-11,2.2717E-11,2.898E-10,8.7082E-11, , ,2021-04-28
69,175,Tm,94,239,Pu,0,4.4998E-11,1.2417E-11,1.6598E-10,3.5055E-11, , ,2021-04-28
69,176,Tm,94,239,Pu,0,1.7199E-11,3.9949E-12,5.062E-11,1.1075E-11, , ,2021-04-28
69,177,Tm,94,239,Pu,0,5.223E-12,1.2149E-12,1.2365E-11,3.3044E-12, , ,2021-04-28
70,170,Yb,94,239,Pu,0,0,0,0,0, , ,2021-04-28
70,171,Yb,94,239,Pu,0,0,0,0,0, , ,2021-04-28
70,172,Yb,94,239,Pu,0,0,0,1.9512E-12,7.6741E-13, , ,2021-04-28
70,173,Yb,94,239,Pu,0,1.0202E-12,4.0104E-13,6.8988E-12,2.7125E-12, , ,2021-04-28
70,174,Yb,94,239,Pu,0,2.7845E-12,1.1095E-12,1.8071E-11,7.0053E-12, , ,2021-04-28
70,175,Yb,94,239,Pu,0,3.8379E-12,1.4565E-12,2.1189E-11,7.8849E-12, , ,2021-04-28
70,175,Yb,94,239,Pu,1,5.867E-13,2.2266E-13,2.8212E-12,1.0498E-12, , ,2021-04-28
70,176,Yb,94,239,Pu,0,1.9414E-12,6.6736E-13,8.3014E-12,2.6092E-12, , ,2021-04-28
70,176,Yb,94,239,Pu,1,3.4922E-12,1.2004E-12,1.7416E-11,5.4738E-12, , ,2021-04-28
70,177,Yb,94,239,Pu,0,2.7972E-12,8.2438E-13,1.1177E-11,2.8381E-12, , ,2021-04-28
70,177,Yb,94,239,Pu,1,6.4678E-13,1.9062E-13,2.2504E-12,5.7145E-13, , ,2021-04-28
70,178,Yb,94,239,Pu,0,1.7293E-12,3.644E-13,5.7523E-12,1.0871E-12, , ,2021-04-28
71,175,Lu,94,239,Pu,0,0,0,0,0, , ,2021-04-28
71,176,Lu,94,239,Pu,0,0,0,0,0, , ,2021-04-28
71,177,Lu,94,239,Pu,0,0,0,6.9547E-13,2.651E-13, , ,2021-04-28
71,178,Lu,94,239,Pu,0,0,0,4.339E-13,1.6094E-13, , ,2021-04-28
72,177,Hf,94,239,Pu,0,0,0,0,0, , ,2021-04-28
24,58,Cr,94,239,Pu,0, , ,1.4051E-12,2.8745E-13, , ,2021-04-28
24,64,Cr,94,239,Pu,0, , ,5.4749E-12,2.1847E-12, , ,2021-04-28
24,65,Cr,94,239,Pu,0, , ,1.2485E-12,4.8718E-13, , ,2021-04-28
25,58,Mn,94,239,Pu,0, , ,0,0, , ,2021-04-28
25,68,Mn,94,239,Pu,0, , ,7.2326E-12,2.8315E-12, , ,2021-04-28
26,58,Fe,94,239,Pu,0, , ,0,0, , ,2021-04-28
26,72,Fe,94,239,Pu,0, , ,3.6161E-12,1.4072E-12, , ,2021-04-28
63,150,Eu,94,239,Pu,0, , ,1.7177E-12,6.2892E-13, , ,2021-04-28
65,156,Tb,94,239,Pu,4, , ,1.6669E-12,6.1453E-13, , ,2021-04-28
68,165,Er,94,239,Pu,0, , ,4.7182E-12,1.8631E-12, , ,2021-04-28
69,168,Tm,94,239,Pu,0, , ,1.194E-12,4.7642E-13, , ,2021-04-28
69,178,Tm,94,239,Pu,0, , ,1.5494E-12,5.5018E-13, , ,2021-04-28
70,179,Yb,94,239,Pu,0, , ,1.4018E-12,3.1501E-13, , ,2021-04-28
71,179,Lu,94,239,Pu,0, , ,0,0, , ,2021-04-28
71,179,Lu,94,239,Pu,1, , ,0,0, , ,2021-04-28
72,178,Hf,94,239,Pu,0, , ,0,0, , ,2021-04-28
